AplicacionID,ClaveAplicacion,NumLinea,Referencia,ObjetoBDID,Objeto,TipoObjetoID,TipoObjeto,BaseDatosID,BaseDatos,Archivo,Extension,BibPadre,ObjPadre
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\cambiopost_vouchers.asp","ASP","",""
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\cambiopost_vouchers.asp","ASP","",""
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\cambiopost_vouchers.asp","ASP","",""
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\cambiopost_vouchers.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\Copia de post_vouchers.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\Copia de post_vouchers.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\Copia de post_vouchers.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\Copia de post_vouchers.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\Copia de post_vouchers.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\Copia de post_vouchers.asp","ASP","",""
"0","49","33","vGralLedgers = Split(vGralLedgers, ,)","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\create_transaction.asp","ASP","",""
"0","49","33","vGralLedgers = Split(vGralLedgers, ,)","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\create_transaction.asp","ASP","",""
"0","49","33","vGralLedgers = Split(vGralLedgers, ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\create_transaction.asp","ASP","",""
"0","49","33","vGralLedgers = Split(vGralLedgers, ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\create_transaction.asp","ASP","",""
"0","49","33","vGralLedgers = Split(vGralLedgers, ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\create_transaction.asp","ASP","",""
"0","49","33","vGralLedgers = Split(vGralLedgers, ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\create_transaction.asp","ASP","",""
"0","49","27","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\delete_vouchers.asp","ASP","",""
"0","49","27","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\delete_vouchers.asp","ASP","",""
"0","49","27","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\delete_vouchers.asp","ASP","",""
"0","49","27","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\delete_vouchers.asp","ASP","",""
"0","49","27","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\delete_vouchers.asp","ASP","",""
"0","49","27","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\delete_vouchers.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersBad.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersBad.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersBad.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersBad.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersBad.asp","ASP","",""
"0","49","34","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersBad.asp","ASP","",""
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersRiojas.asp","ASP","",""
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersRiojas.asp","ASP","",""
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersRiojas.asp","ASP","",""
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersRiojas.asp","ASP","",""
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersRiojas.asp","ASP","",""
"0","49","31","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchersRiojas.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12102009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12102009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12102009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12102009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12102009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12102009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12112009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12112009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12112009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12112009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12112009.asp","ASP","",""
"0","49","32","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_12112009.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5277","Split","3","SQL_SCALAR_FUNCTION","24","UltArrendavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_ikos.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5618","Split","3","SQL_SCALAR_FUNCTION","25","UltEmpleavit","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_ikos.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","5976","Split","3","SQL_SCALAR_FUNCTION","27","UltRenuevahogar","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_ikos.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6090","Split","3","SQL_SCALAR_FUNCTION","28","UltUnCuartoMas","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_ikos.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6491","Split","3","SQL_SCALAR_FUNCTION","7","WFInscripcionOCI","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_ikos.asp","ASP","",""
"0","49","30","aVouchersIds = Split(Request.Form(txtPendingVouchers), ,)","6685","Split","3","SQL_SCALAR_FUNCTION","18","UltMTCAmpliacion","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\financial_accounting\transactions\exec\post_vouchers_ikos.asp","ASP","",""
"0","49","35","gsTitle   = Proceso Concluido","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\general\worker_wizard\download.asp","ASP","",""
"0","49","31","gsTitle   = Proceso concluido","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\general\worker_wizard\downloadAvg.asp","ASP","",""
"0","49","32","gsMsgOpen = Termin� con el proceso de datos para el ISR","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\general\worker_wizard\downloadAvg.asp","ASP","",""
"0","49","31","gsTitle   = Proceso concluido","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\general\worker_wizard\downloadSICREB.asp","ASP","",""
"0","49","32","gsMsgOpen = Termin� con el proceso de datos para el ISR","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\general\worker_wizard\downloadSICREB.asp","ASP","",""
"0","49","47","gsMsgOpen = El Proceso Concluyo Satisfactoriamente","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\general\worker_wizard\downloadSICREB.asp","ASP","",""
"0","49","51","alert(Introduzca el nombre de usuario);","3378","Usuario","1","USER_TABLE","13","API","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\EditorPassword.asp","ASP","",""
"0","49","51","alert(Introduzca el nombre de usuario);","4229","Usuario","1","USER_TABLE","15","SARA","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\EditorPassword.asp","ASP","",""
"0","49","51","alert(Introduzca el nombre de usuario);","4250","Usuario","1","USER_TABLE","22","Seguridad","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\EditorPassword.asp","ASP","",""
"0","49","51","alert(Introduzca el nombre de usuario);","4317","USUARIO","1","USER_TABLE","10","SIC","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\EditorPassword.asp","ASP","",""
"0","49","51","alert(Introduzca el nombre de usuario);","4583","usuario","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\EditorPassword.asp","ASP","",""
"0","49","3","<TITLE>Liga Pagina Principal</TITLE>","4066","Pagina","1","USER_TABLE","15","SARA","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\Prueba12.html","HTML","",""
"0","49","8","vti_cachedtitle:SR|Resultado de Proceso","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\_vti_cnf\Error.HTML","HTML","",""
"0","49","9","vti_title:SR|Resultado de Proceso","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\_vti_cnf\Error.HTML","HTML","",""
"0","49","8","vti_cachedtitle:SR|Liga Pagina Principal","4066","Pagina","1","USER_TABLE","15","SARA","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\_vti_cnf\Prueba12.html","HTML","",""
"0","49","9","vti_title:SR|Liga Pagina Principal","4066","Pagina","1","USER_TABLE","15","SARA","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\Password\_vti_cnf\Prueba12.html","HTML","",""
"0","49","160","<TR><TD title='Proceso de rentabilidad'> <A href='' onclick='return callEditor(6, 0);'>Proceso Rentabilidad</A> </TD></TR>","4459","proceso","1","USER_TABLE","11","STN","C:\Users\bruno.fernandez\Documents\Banobras\DependenciaMVC5demo\DependenciaMVC5demo\codigoUnzip\10186-1-49_03042019104102\SICOFINVS2015\Empiria\portal\main.asp","ASP","",""
